RepName	Prediction	RepSeq	Total	SeqList
MurE.37	MurE	WP_128686783.1	3	['WP_128686783.1', 'WP_002820562.1', 'WP_007746646.1']
MurE.38	MurE	WP_102280048.1	16	['WP_102280048.1', 'WP_057807771.1', 'WP_093624303.1', 'WP_054652319.1', 'WP_191683568.1', 'WP_006500865.1', 'WP_056968427.1', 'WP_182580438.1', 'WP_260964789.1', 'WP_273646029.1', 'WP_023466424.1', 'WP_242335633.1', 'WP_251574368.1', 'WP_023858655.1', 'WP_056937085.1', 'WP_056937086.1']
MurE.39	MurE	WP_067396324.1	1	['WP_067396324.1']
MurE.40	MurE	WP_160332636.1	121	['WP_160332636.1', 'WP_002899784.1', 'WP_006148136.1', 'WP_018375842.1', 'WP_037615131.1', 'WP_209551220.1', 'WP_004229923.1', 'WP_061603108.1', 'WP_068161801.1', 'WP_094785262.1', 'WP_096039951.1', 'WP_096814216.1', 'WP_031366281.1', 'WP_109835406.1', 'WP_172357153.1', 'WP_172207683.1', 'WP_180745425.1', 'WP_067060415.1', 'WP_116878390.1', 'WP_157629294.1', 'WP_253362687.1', 'WP_018373930.1', 'WP_209627871.1', 'WP_005589437.1', 'WP_006739649.1', 'WP_011922188.1', 'WP_006145282.1', 'WP_008088281.1', 'WP_000590270.1', 'WP_003101555.1', 'WP_018167641.1', 'WP_018364210.1', 'WP_018365545.1', 'WP_026216713.1', 'WP_018378390.1', 'WP_026217671.1', 'WP_029691392.1', 'WP_027976562.1', 'WP_027973338.1', 'WP_027969810.1', 'WP_045612052.1', 'WP_054279077.1', 'WP_093650520.1', 'WP_021001394.1', 'WP_057490437.1', 'WP_000628277.1', 'WP_062709539.1', 'WP_067085929.1', 'WP_003097927.1', 'WP_068988792.1', 'WP_071793586.1', 'WP_075103892.1', 'WP_000590310.1', 'WP_128832919.1', 'WP_003066041.1', 'WP_004234735.1', 'WP_104967372.1', 'WP_109290140.1', 'WP_019769586.1', 'WP_117744555.1', 'WP_119876279.1', 'WP_120171915.1', 'WP_120718619.1', 'WP_120701713.1', 'WP_120770404.1', 'WP_126466558.1', 'WP_132973882.1', 'WP_135782651.1', 'WP_003066041.1', 'WP_049552271.1', 'WP_140833066.1', 'WP_140814235.1', 'WP_146567943.1', 'WP_003087200.1', 'WP_002289475.1', 'WP_164228545.1', 'WP_165994364.1', 'WP_168548164.1', 'WP_009854768.1', 'WP_049512471.1', 'WP_206158728.1', 'WP_006532866.1', 'WP_003054161.1', 'WP_199542930.1', 'WP_199574784.1', 'WP_205009260.1', 'WP_024052048.1', 'WP_200772563.1', 'WP_212572058.1', 'WP_218493815.1', 'WP_219966859.1', 'WP_221913674.1', 'WP_237395201.1', 'WP_261804812.1', 'WP_199567081.1', 'WP_235280827.1', 'WP_006148136.1', 'WP_074533551.1', 'WP_074486332.1', 'WP_075098865.1', 'WP_006269845.1', 'WP_002996775.1', 'WP_013903967.1', 'WP_018371608.1', 'WP_115268531.1', 'WP_003082148.1', 'WP_115242421.1', 'WP_018030326.1', 'WP_002985858.1', 'WP_058814181.1', 'WP_003078286.1', 'WP_126404673.1', 'WP_000590327.1', 'WP_007896270.1', 'WP_003082548.1', 'WP_014633915.1', 'WP_134974246.1', 'WP_261814125.1', 'WP_070793348.1', 'WP_070788409.1', 'WP_205017094.1']
MurE.41	MurE	WP_183540798.1	1	['WP_183540798.1']
MurE.42	MurE	WP_071130809.1	78	['WP_071130809.1', 'WP_034559190.1', 'WP_023177383.1', 'WP_034550726.1', 'WP_035053629.1', 'WP_035028885.1', 'WP_007723049.1', 'WP_119908224.1', 'WP_089978470.1', 'WP_034548199.1', 'WP_085560274.1', 'WP_015075987.1', 'WP_057744979.1', 'WP_057736016.1', 'WP_056959990.1', 'WP_057870907.1', 'WP_010580159.1', 'WP_057896624.1', 'WP_034986648.1', 'WP_057828948.1', 'WP_057875846.1', 'WP_003690122.1', 'WP_057869026.1', 'WP_057886915.1', 'WP_281164889.1', 'WP_014073722.1', 'WP_009553658.1', 'WP_260905251.1', 'WP_092091954.1', 'WP_251546882.1', 'WP_054750666.1', 'WP_054650722.1', 'WP_164507453.1', 'WP_155286633.1', 'WP_253359666.1', 'WP_269023518.1', 'WP_112250117.1', 'WP_062913320.1', 'WP_024624760.1', 'WP_047999147.1', 'WP_057805678.1', 'WP_057705128.1', 'WP_057773568.1', 'WP_050339001.1', 'WP_125070755.1', 'WP_137624842.1', 'WP_137606092.1', 'WP_137617058.1', 'WP_137628488.1', 'WP_137640443.1', 'WP_137635573.1', 'WP_130845071.1', 'WP_137645467.1', 'WP_137641637.1', 'WP_057784640.1', 'WP_054399564.1', 'WP_015825270.1', 'WP_021730231.1', 'WP_125607987.1', 'WP_041095064.1', 'WP_044010751.1', 'WP_010620977.1', 'WP_057778409.1', 'WP_125754031.1', 'WP_125578908.1', 'WP_126813308.1', 'WP_137596776.1', 'WP_057823819.1', 'WP_057756112.1', 'WP_179393792.1', 'WP_057890239.1', 'WP_126821823.1', 'WP_127848084.1', 'WP_056975555.1', 'WP_135253678.1', 'WP_056965262.1', 'WP_125711338.1', 'WP_209524519.1']
MurE.43	MurE	WP_268761851.1	1	['WP_268761851.1']
MurF.1	MurF	WP_057770633.1	351	['WP_057770633.1', 'WP_057904033.1', 'WP_251548091.1', 'WP_003567677.1', 'WP_039640078.1', 'WP_056952030.1', 'WP_057895010.1', 'WP_056992697.1', 'WP_125709132.1', 'WP_125697827.1', 'WP_125587967.1', 'WP_047677959.1', 'WP_056963759.1', 'WP_168722679.1', 'WP_203628540.1', 'WP_129301251.1', 'WP_047107207.1', 'WP_230096672.1', 'WP_230099453.1', 'WP_041501299.1', 'WP_025084386.1', 'WP_054642424.1', 'WP_057881563.1', 'WP_075887369.1', 'WP_056954390.1', 'WP_099975242.1', 'WP_102196900.1', 'WP_120141802.1', 'WP_125567130.1', 'WP_125674958.1', 'WP_125593299.1', 'WP_125712041.1', 'WP_119325758.1', 'WP_129045364.1', 'WP_137611040.1', 'WP_057893307.1', 'WP_057888446.1', 'WP_153385530.1', 'WP_056988122.1', 'WP_048704134.1', 'WP_010624970.1', 'WP_125771633.1', 'WP_125706906.1', 'WP_057786991.1', 'WP_075269069.1', 'WP_010371411.1', 'WP_150176835.1', 'WP_076613720.1', 'WP_057764766.1', 'WP_025024758.1', 'WP_125761936.1', 'WP_010018481.1', 'WP_119317291.1', 'WP_057814395.1', 'WP_059073658.1', 'WP_057739151.1', 'WP_135372600.1', 'WP_124943150.1', 'WP_042492909.1', 'WP_205145639.1', 'WP_125705298.1', 'WP_112464499.1', 'WP_148622103.1', 'WP_027699587.1', 'WP_070230523.1', 'WP_074427298.1', 'WP_092463305.1', 'WP_213409106.1', 'WP_009495627.1', 'WP_249514587.1', 'WP_013641455.1', 'WP_008469964.1', 'WP_009559682.1', 'WP_003548990.1', 'WP_027825689.1', 'WP_046332479.1', 'WP_046325384.1', 'WP_057798451.1', 'WP_025014740.1', 'WP_056941395.1', 'WP_054667863.1', 'WP_008472610.1', 'WP_002878688.1', 'WP_006585237.1', 'WP_087236126.1', 'WP_090092384.1', 'WP_014918204.1', 'WP_109715774.1', 'WP_109586614.1', 'WP_109918688.1', 'WP_080881118.1', 'WP_103660865.1', 'WP_003649486.1', 'WP_056970308.1', 'WP_003651882.1', 'WP_154546802.1', 'WP_158181689.1', 'WP_061400967.1', 'WP_188891826.1', 'WP_201330799.1', 'WP_007126772.1', 'WP_209685977.1', 'WP_094503309.1', 'WP_212780532.1', 'WP_103752341.1', 'WP_223902019.1', 'WP_223896382.1', 'WP_004045629.1', 'WP_117117379.1', 'WP_002878688.1', 'WP_006585888.1', 'WP_251716624.1', 'WP_027106607.1', 'WP_230913187.1', 'WP_053949680.1', 'WP_125714686.1', 'WP_046317461.1', 'WP_176942493.1', 'WP_054653393.1', 'WP_056969160.1', 'WP_029779058.1', 'WP_047998850.1', 'WP_054677834.1', 'WP_057706568.1', 'WP_056956811.1', 'WP_050337715.1', 'WP_125072397.1', 'WP_125570349.1', 'WP_125758321.1', 'WP_127848460.1', 'WP_137627086.1', 'WP_137607808.1', 'WP_137616530.1', 'WP_137639638.1', 'WP_137633722.1', 'WP_130844732.1', 'WP_137644517.1', 'WP_057717024.1', 'WP_155287042.1', 'WP_003643844.1', 'WP_204118569.1', 'WP_225048027.1', 'WP_262315602.1', 'WP_064620947.1', 'WP_035191499.1', 'WP_227360744.1', 'WP_057870658.1', 'WP_057885690.1', 'WP_202021759.1', 'WP_057895270.1', 'WP_056959763.1', 'WP_035452039.1', 'WP_056977127.1', 'WP_172188673.1', 'WP_269024258.1', 'WP_112251431.1', 'WP_118907887.1', 'WP_045922201.1', 'WP_056966363.1', 'WP_057907279.1', 'WP_011375309.1', 'WP_106482992.1', 'WP_208422602.1', 'WP_057753503.1', 'WP_125607863.1', 'WP_249513220.1', 'WP_057826935.1', 'WP_057907227.1', 'WP_056974600.1', 'WP_057751946.1', 'WP_057807611.1', 'WP_057799591.1', 'WP_046871606.1', 'WP_014214747.1', 'WP_057775405.1', 'WP_124975635.1', 'WP_057783582.1', 'WP_102279501.1', 'WP_011673728.1', 'WP_057803336.1', 'WP_005918992.1', 'WP_006729505.1', 'WP_054746331.1', 'WP_054746331.1', 'WP_010009302.1', 'WP_057873084.1', 'WP_068281169.1', 'WP_125549139.1', 'WP_125552225.1', 'WP_125980690.1', 'WP_137637684.1', 'WP_203629201.1', 'WP_056949620.1', 'WP_020281977.1', 'WP_057866377.1', 'WP_010623187.1', 'WP_054747240.1', 'WP_057777024.1', 'WP_054737083.1', 'WP_070368673.1', 'WP_095339138.1', 'WP_137627138.1', 'WP_137643531.1', 'WP_056980044.1', 'WP_017866909.1', 'WP_056957983.1', 'WP_056982701.1', 'WP_244056805.1', 'WP_280605424.1', 'WP_125585162.1', 'WP_054661954.1', 'WP_125705772.1', 'WP_125751682.1', 'WP_125579493.1', 'WP_179396107.1', 'WP_125768268.1', 'WP_125597060.1', 'WP_125646628.1', 'WP_261806579.1', 'WP_133363141.1', 'WP_178913807.1', 'WP_057810120.1', 'WP_178942098.1', 'WP_260344293.1', 'WP_133442431.1', 'WP_137598585.1', 'WP_057825314.1', 'WP_125578927.1', 'WP_003687286.1', 'WP_057828142.1', 'WP_057870231.1', 'WP_056938779.1', 'WP_182151033.1', 'WP_034526537.1', 'WP_045807149.1', 'WP_048732566.1', 'WP_020090213.1', 'WP_057732770.1', 'WP_057802207.1', 'WP_054702557.1', 'WP_047768532.1', 'WP_057739975.1', 'WP_057878836.1', 'WP_061777252.1', 'WP_056997350.1', 'WP_065900890.1', 'WP_089110096.1', 'WP_089121332.1', 'WP_122480937.1', 'WP_011667287.1', 'WP_125765502.1', 'WP_125576335.1', 'WP_125547065.1', 'WP_125574085.1', 'WP_125582642.1', 'WP_125684131.1', 'WP_125689062.1', 'WP_125694697.1', 'WP_125701287.1', 'WP_125642087.1', 'WP_054656409.1', 'WP_135368414.1', 'WP_137597977.1', 'WP_137630888.1', 'WP_143463441.1', 'WP_056944188.1', 'WP_147657504.1', 'WP_057731239.1', 'WP_155432210.1', 'WP_182589114.1', 'WP_188358032.1', 'WP_153929757.1', 'WP_203651319.1', 'WP_203639871.1', 'WP_203646837.1', 'WP_203642009.1', 'WP_182597034.1', 'WP_182598875.1', 'WP_182577696.1', 'WP_168850541.1', 'WP_261809980.1', 'WP_208910726.1', 'WP_260899082.1', 'WP_014072902.1', 'WP_019206527.1', 'WP_040459073.1', 'WP_041092571.1', 'WP_093624973.1', 'WP_056943116.1', 'WP_056937909.1', 'WP_054658430.1', 'WP_057806424.1', 'WP_204776249.1', 'WP_267202165.1', 'WP_003686468.1', 'WP_057889007.1', 'WP_076459135.1', 'WP_039144968.1', 'WP_105957345.1', 'WP_120784704.1', 'WP_140922783.1', 'WP_140924835.1', 'WP_203621738.1', 'WP_217304391.1', 'WP_054449710.1', 'WP_054606237.1', 'WP_249510980.1', 'WP_109251116.1', 'WP_112195868.1', 'WP_056957295.1', 'WP_066023512.1', 'WP_260116857.1', 'WP_125008890.1', 'WP_035168677.1', 'WP_150204437.1', 'WP_044009972.1', 'WP_150391356.1', 'WP_022530796.1', 'WP_057822307.1', 'WP_003554995.1', 'WP_035421927.1', 'WP_035179054.1', 'WP_057908930.1', 'WP_121979456.1', 'WP_252749781.1', 'WP_057747758.1', 'WP_191684873.1', 'WP_182581452.1', 'WP_252797170.1', 'WP_252766282.1', 'WP_252794506.1', 'WP_252780408.1', 'WP_003717837.1', 'WP_148444471.1', 'WP_242336164.1', 'WP_251575489.1', 'WP_025022216.1', 'WP_009555535.1', 'WP_065866110.1', 'WP_087118596.1', 'WP_057736769.1', 'WP_057743614.1', 'WP_010580393.1', 'WP_034989834.1', 'WP_057876047.1', 'WP_253360245.1', 'WP_281165850.1', 'WP_168925487.1', 'WP_098825915.1', 'WP_286136672.1', 'WP_220751252.1']
MurF.2	MurF	WP_112788142.1	1	['WP_112788142.1']
MurF.3	MurF	WP_091265424.1	21	['WP_091265424.1', 'WP_106194731.1', 'WP_091479942.1', 'WP_003777837.1', 'WP_027108932.1', 'WP_005607035.1', 'WP_091531710.1', 'WP_091489529.1', 'WP_146924879.1', 'WP_091633241.1', 'WP_091897981.1', 'WP_028273694.1', 'WP_091761526.1', 'WP_208559607.1', 'WP_092093065.1', 'WP_092481218.1', 'WP_073298418.1', 'WP_229252518.1', 'WP_034560622.1', 'WP_119907576.1', 'WP_085558785.1']
MurF.4	MurF	WP_006418944.1	34	['WP_006418944.1', 'WP_022796727.1', 'WP_025730513.1', 'WP_101953619.1', 'WP_006308778.1', 'WP_006908364.1', 'WP_028118661.1', 'WP_101813115.1', 'WP_118989574.1', 'WP_138404487.1', 'WP_153861881.1', 'WP_023391614.1', 'WP_218931483.1', 'WP_197117544.1', 'WP_248417087.1', 'WP_090289677.1', 'WP_078755526.1', 'WP_124057866.1', 'WP_126109160.1', 'WP_062471566.1', 'WP_106449978.1', 'WP_108033347.1', 'WP_107994606.1', 'WP_140185573.1', 'WP_166062853.1', 'WP_087033003.1', 'WP_086987010.1', 'WP_086943779.1', 'WP_068621724.1', 'WP_068560245.1', 'WP_166161600.1', 'WP_089747317.1', 'WP_084098956.1', 'WP_102227890.1']
MurF.5	MurF	WP_209531234.1	97	['WP_209531234.1', 'WP_275468986.1', 'WP_010750658.1', 'WP_015510425.1', 'WP_071856053.1', 'WP_081133781.1', 'WP_095454105.1', 'WP_075491324.1', 'WP_071866121.1', 'WP_002311357.1', 'WP_002293421.1', 'WP_086291641.1', 'WP_016174017.1', 'WP_071873936.1', 'WP_095006574.1', 'WP_016173715.1', 'WP_028789907.1', 'WP_123934754.1', 'WP_173103693.1', 'WP_009489643.1', 'WP_025189821.1', 'WP_069696931.1', 'WP_010762589.1', 'WP_010763885.1', 'WP_010771064.1', 'WP_025873172.1', 'WP_208930316.1', 'WP_069646404.1', 'WP_069653640.1', 'WP_069634292.1', 'WP_071877642.1', 'WP_067393317.1', 'WP_069638915.1', 'WP_071857844.1', 'WP_067621701.1', 'WP_049221839.1', 'WP_114525295.1', 'WP_137608878.1', 'WP_137613075.1', 'WP_137618723.1', 'WP_137664827.1', 'WP_216429752.1', 'WP_218256468.1', 'WP_218326474.1', 'WP_010742810.1', 'WP_137604803.1', 'WP_048604437.1', 'WP_188366840.1', 'WP_016251359.1', 'WP_016185150.1', 'WP_016183603.1', 'WP_007209145.1', 'WP_010754550.1', 'WP_113850228.1', 'WP_161868162.1', 'WP_015694610.1', 'WP_069028551.1', 'WP_068707443.1', 'WP_146622331.1', 'WP_010756504.1', 'WP_126779370.1', 'WP_077276126.1', 'WP_126826230.1', 'WP_126808147.1', 'WP_136136930.1', 'WP_136953540.1', 'WP_135255235.1', 'WP_071456035.1', 'WP_079346716.1', 'WP_125943594.1', 'WP_125984112.1', 'WP_126813722.1', 'WP_257701834.1', 'WP_125957739.1', 'WP_166007299.1', 'WP_166033987.1', 'WP_023176750.1', 'WP_034551341.1', 'WP_035054543.1', 'WP_035030243.1', 'WP_007721668.1', 'WP_089977764.1', 'WP_092653644.1', 'WP_034547368.1', 'WP_114289080.1', 'WP_126793450.1', 'WP_248849331.1', 'WP_275472127.1', 'WP_126832792.1', 'WP_071131713.1', 'WP_069664674.1', 'WP_088269888.1', 'WP_124006655.1', 'WP_204653358.1', 'WP_078808489.1', 'WP_122646275.1', 'WP_010769617.1']
MurF.6	MurF	WP_183538215.1	142	['WP_183538215.1', 'WP_209626775.1', 'WP_018370852.1', 'WP_027970541.1', 'WP_008090505.1', 'WP_003101106.1', 'WP_018365219.1', 'WP_018366852.1', 'WP_018376024.1', 'WP_018381256.1', 'WP_027973320.1', 'WP_054278702.1', 'WP_000777522.1', 'WP_062712087.1', 'WP_068994332.1', 'WP_071792749.1', 'WP_000778700.1', 'WP_048791492.1', 'WP_102777508.1', 'WP_003108190.1', 'WP_104968276.1', 'WP_116878660.1', 'WP_109290165.1', 'WP_120718585.1', 'WP_120770453.1', 'WP_121836141.1', 'WP_132973792.1', 'WP_048791492.1', 'WP_140224372.1', 'WP_140833733.1', 'WP_157628818.1', 'WP_003044224.1', 'WP_165993609.1', 'WP_009853760.1', 'WP_165623119.1', 'WP_006531505.1', 'WP_012767265.1', 'WP_199544413.1', 'WP_218493629.1', 'WP_219967019.1', 'WP_221912925.1', 'WP_253362585.1', 'WP_261805219.1', 'WP_258511843.1', 'WP_235280851.1', 'WP_074533862.1', 'WP_074486196.1', 'WP_115268912.1', 'WP_115242976.1', 'WP_002994368.1', 'WP_058813736.1', 'WP_007894793.1', 'WP_003085220.1', 'WP_261814843.1', 'WP_109245152.1', 'WP_120773117.1', 'WP_213536545.1', 'WP_188347832.1', 'WP_096814501.1', 'WP_109835247.1', 'WP_172356166.1', 'WP_205872252.1', 'WP_037615110.1', 'WP_002900868.1', 'WP_018369860.1', 'WP_018379283.1', 'WP_021001924.1', 'WP_067088688.1', 'WP_019777004.1', 'WP_119876931.1', 'WP_120702210.1', 'WP_126467424.1', 'WP_140813844.1', 'WP_146565430.1', 'WP_049514417.1', 'WP_024052822.1', 'WP_209551480.1', 'WP_006269741.1', 'WP_115324997.1', 'WP_004228065.1', 'WP_005589563.1', 'WP_003076247.1', 'WP_126403968.1', 'WP_060553346.1', 'WP_057490729.1', 'WP_029691838.1', 'WP_027975542.1', 'WP_064519511.1', 'WP_076995298.1', 'WP_128833615.1', 'WP_120171462.1', 'WP_003089265.1', 'WP_002267359.1', 'WP_199574923.1', 'WP_205010043.1', 'WP_205017552.1', 'WP_212570658.1', 'WP_075565874.1', 'WP_075098885.1', 'WP_003082303.1', 'WP_018029423.1', 'WP_000778735.1', 'WP_175057276.1', 'WP_179971643.1', 'WP_018368417.1', 'WP_153495153.1', 'WP_096817475.1', 'WP_018372766.1', 'WP_070792137.1', 'WP_070788746.1', 'WP_027970948.1', 'WP_012775214.1', 'WP_075104439.1', 'WP_237396044.1', 'WP_042217648.1', 'WP_165714211.1', 'WP_019294200.1', 'WP_251422769.1', 'WP_251712620.1', 'WP_160332138.1', 'WP_172208708.1', 'WP_068162655.1', 'WP_094784871.1', 'WP_096040023.1', 'WP_031366554.1', 'WP_168548100.1', 'WP_180745716.1', 'WP_021036702.1', 'WP_129881401.1', 'WP_200772264.1', 'WP_006149435.1', 'WP_006146333.1', 'WP_000778741.1', 'WP_045611154.1', 'WP_117745016.1', 'WP_135781945.1', 'WP_013903288.1', 'WP_251458103.1', 'WP_006739377.1', 'WP_018167691.1', 'WP_093650430.1', 'WP_067065199.1']
MurF.7	MurF	WP_166009753.1	7	['WP_166009753.1', 'WP_013989322.1', 'WP_057754432.1', 'WP_187529550.1', 'WP_022791938.1', 'WP_115470735.1', 'WP_258088556.1']
MurF.8	MurF	WP_067978470.1	7	['WP_067978470.1', 'WP_006703552.1', 'WP_059349243.1', 'WP_003142233.1', 'WP_236701105.1', 'WP_230080710.1', 'WP_195852573.1']
MurF.9	MurF	WP_018659712.1	1	['WP_018659712.1']
MurG.1	MurG	WP_022795443.1	53	['WP_022795443.1', 'WP_028119013.1', 'WP_035028877.1', 'WP_034550723.1', 'WP_085560271.1', 'WP_023390942.1', 'WP_218931097.1', 'WP_006418327.1', 'WP_118990871.1', 'WP_171031243.1', 'WP_225047374.1', 'WP_089746022.1', 'WP_092091949.1', 'WP_102233305.1', 'WP_153861827.1', 'WP_124057547.1', 'WP_057802670.1', 'WP_011673542.1', 'WP_002830517.1', 'WP_057799759.1', 'WP_125707174.1', 'WP_056962242.1', 'WP_262316765.1', 'WP_248416030.1', 'WP_006308024.1', 'WP_006907377.1', 'WP_197114201.1', 'WP_090290122.1', 'WP_101954343.1', 'WP_275425221.1', 'WP_035445973.1', 'WP_106450699.1', 'WP_108031328.1', 'WP_107995930.1', 'WP_119093151.1', 'WP_087033364.1', 'WP_086985425.1', 'WP_086943372.1', 'WP_086988347.1', 'WP_006703027.1', 'WP_005605976.1', 'WP_009553650.1', 'WP_057806908.1', 'WP_057752241.1', 'WP_062913080.1', 'WP_014215276.1', 'WP_057773052.1', 'WP_137597168.1', 'WP_057783932.1', 'WP_125984424.1', 'WP_136953581.1', 'WP_135253458.1', 'WP_244055850.1']
